name,len_input,len_HA1,cut_idx_in_original,motif,note,status
A/Firenze/24/08|EPI_ISL_61710,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Norway/14/2009|EPI_ISL_61716,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Seoul/4436/2008|EPI_ISL_185418,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Seoul/4436/2008|EPI_ISL_61735,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Norway/1/2009|EPI_ISL_61756,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Slovenia/60/2009|EPI_ISL_61728,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Slovenia/60/2009|EPI_ISL_185316,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Stockholm/26/2008|EPI_ISL_70811,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Toyama/123/2008|EPI_ISL_185262,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Singapore/N593/2008|EPI_ISL_186754,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Toyama/123/2008|EPI_ISL_28213,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Singapore/N593/2008|EPI_ISL_61726,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Lisboa/01/2009|EPI_ISL_61746,337,337,583,already_HA1,looks_like_HA1_only(n=337)|SP=none,OK
A/Cluj/35/2009|EPI_ISL_61744,354,345,583,already_HA1,looks_like_HA1_only(n=354)|SP=none|tail_enforced,OK
A/Switzerland/1409281/2008|EPI_ISL_61732,545,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Slovenia/55/2009|EPI_ISL_61727,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/England/687/2008|EPI_ISL_61707,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Lisboa/01/2009|EPI_ISL_188015,337,337,583,already_HA1,looks_like_HA1_only(n=337)|SP=none,OK
A/Slovenia/55/2009|EPI_ISL_187243,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/England/687/2008|EPI_ISL_186997,550,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Switzerland/1409281/2008|EPI_ISL_185628,545,329,361,R/K+GLF,found_R/K+GLF_at=329|SP=auto:none,OK
A/Paris/2030/2008|EPI_ISL_164037,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sweden/6/2008|EPI_ISL_70650,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bremen/1/2009|EPI_ISL_175344,384,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Geneva/1570509/2009|EPI_ISL_185189,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Thessaloniki/16/2009|EPI_ISL_186322,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Prague/63/2009|EPI_ISL_186455,365,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Paris/458/2008|EPI_ISL_186791,347,329,583,already_HA1,looks_like_HA1_only(n=347)|SP=none|tail_enforced,OK
A/England/233/2009|EPI_ISL_60047,360,342,583,already_HA1,looks_like_HA1_only(n=360)|SP=none|tail_enforced,OK
A/Paris/458/2008|EPI_ISL_61719,347,329,583,already_HA1,looks_like_HA1_only(n=347)|SP=none|tail_enforced,OK
A/Prague/63/2009|EPI_ISL_61747,365,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Algeria/G202/2009|EPI_ISL_61769,336,329,583,already_HA1,looks_like_HA1_only(n=336)|SP=none|tail_enforced,OK
A/Algeria/G217/2009|EPI_ISL_61770,336,329,583,already_HA1,looks_like_HA1_only(n=336)|SP=none|tail_enforced,OK
A/Valladolid/14/2009|EPI_ISL_61771,331,331,583,already_HA1,looks_like_HA1_only(n=331)|SP=none,OK
A/Thessaloniki/16/2009|EPI_ISL_61774,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Geneva/1570509/2009|EPI_ISL_61778,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Seoul/4436/2008|EPI_ISL_62932,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Sachsen/2/2022|EPI_ISL_13017108,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sachsen/2/2022|EPI_ISL_12839612,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/18559/2022|EPI_ISL_13704425,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/09683/2022|EPI_ISL_13203471,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-24/2021|EPI_ISL_9533480,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL45/2022|EPI_ISL_13203444,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL11/2022|EPI_ISL_13203550,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL03/2022|EPI_ISL_13203468,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL03/2022|EPI_ISL_12942993,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/S0772/2022|EPI_ISL_14648746,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/S0772/2022|EPI_ISL_14660266,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL07/2022|EPI_ISL_13203544,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL07/2022|EPI_ISL_12943010,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/348/2022|EPI_ISL_14653703,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/18402/2022|EPI_ISL_13704092,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/348/2022|EPI_ISL_14333023,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/354/2021|EPI_ISL_14333020,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ukraine/371/2022|EPI_ISL_14333042,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kyiv/41/2022|EPI_ISL_12240136,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/18402/2022|EPI_ISL_13983293,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL13/2022|EPI_ISL_13203533,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL14/2022|EPI_ISL_13203537,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL09/2022|EPI_ISL_13203539,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL10/2022|EPI_ISL_13203540,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL09/2022|EPI_ISL_12943020,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL10/2022|EPI_ISL_12943025,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL14/2022|EPI_ISL_12943038,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL13/2022|EPI_ISL_12943033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/100/2022|EPI_ISL_13983349,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/97/2022|EPI_ISL_14212950,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/100/2022|EPI_ISL_14212924,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL24/2022|EPI_ISL_13203449,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL22/2022|EPI_ISL_13203451,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL23/2022|EPI_ISL_13203450,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL21/2022|EPI_ISL_13203452,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL28/2022|EPI_ISL_13203446,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL06/2022|EPI_ISL_13203502,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL21/2022|EPI_ISL_12943054,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL23/2022|EPI_ISL_12943062,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL22/2022|EPI_ISL_12943058,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL24/2022|EPI_ISL_12943066,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL28/2022|EPI_ISL_12943079,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL06/2022|EPI_ISL_12943006,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/587/2021|EPI_ISL_12942641,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/78/2021|EPI_ISL_12219463,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/78/2021|EPI_ISL_12942774,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nordrhein-Westfalen/1/2021|EPI_ISL_9854357,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nordrhein-Westfalen/1/2021|EPI_ISL_12219604,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/10871/2022|EPI_ISL_13704431,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/10871/2022|EPI_ISL_14328698,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/701/2021|EPI_ISL_12219295,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/607/2021|EPI_ISL_12219602,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/78/2021|EPI_ISL_12219417,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/10871/2022|EPI_ISL_13203475,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/78/2021|EPI_ISL_12942225,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9528/2022|EPI_ISL_14497289,549,328,361,R/K+GLF,found_R/K+GLF_at=328|SP=auto:none,OK
A/Belgium/S0891/2022|EPI_ISL_14649030,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/54637/2022|EPI_ISL_13704434,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/89503/2022|EPI_ISL_13704436,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Baden-Wurttemberg/8/2022|EPI_ISL_13017062,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Baden-Wurttemberg/5/2022|EPI_ISL_13017060,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/89503/2022|EPI_ISL_14328702,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/54637/2022|EPI_ISL_14328700,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1505342/2022|EPI_ISL_13837784,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bayern/9/2022|EPI_ISL_13837765,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/12650/2022|EPI_ISL_11872655,530,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/12347/2022|EPI_ISL_11872705,530,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1502410/2022|EPI_ISL_14333141,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9528/2022|EPI_ISL_14333128,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9562/2022|EPI_ISL_14333127,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9362/2022|EPI_ISL_14333109,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9740/2022|EPI_ISL_14333026,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9675/2022|EPI_ISL_14333029,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/675/2022|EPI_ISL_12240186,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/42321/2021|EPI_ISL_12240210,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/12347/2022|EPI_ISL_13983297,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bayern/9/2022|EPI_ISL_12839650,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/679/2022|EPI_ISL_9433336,564,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/S0891/2022|EPI_ISL_15364191,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/710/2021|EPI_ISL_12219300,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/622/2021|EPI_ISL_12219340,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Baden-Wurttemberg/2/2021|EPI_ISL_12219532,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL12/2022|EPI_ISL_13203530,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/54637/2022|EPI_ISL_13203477,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/89503/2022|EPI_ISL_13203479,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/12650/2022|EPI_ISL_13957719,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/622/2021|EPI_ISL_12942221,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kosova/710/2021|EPI_ISL_12942770,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL12/2022|EPI_ISL_12943029,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9302/2022|EPI_ISL_12943195,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/1054/2022|EPI_ISL_12943135,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/679/2022|EPI_ISL_12943144,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/03092/2022|EPI_ISL_14649048,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/03092/2022|EPI_ISL_13339936,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9904/2022|EPI_ISL_13704414,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9904/2022|EPI_ISL_13704437,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/19419/2022|EPI_ISL_13704445,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9861/2022|EPI_ISL_13817398,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/19419/2022|EPI_ISL_19752160,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/8614/2021|EPI_ISL_12942238,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/8614/2021|EPI_ISL_12219450,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/9725/2021|EPI_ISL_12942251,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/31/2021|EPI_ISL_12942217,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/31/2021|EPI_ISL_12219419,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/9725/2021|EPI_ISL_12219433,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1502410/2022|EPI_ISL_11773869,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Austria/1505342/2022|EPI_ISL_12177632,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Slovenia/1054/2022|EPI_ISL_9433337,341,341,583,already_HA1,looks_like_HA1_only(n=341)|SP=none,OK
A/Latvia/01-089648/2022|EPI_ISL_12219312,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/33224/2022|EPI_ISL_14653614,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/33816/2022|EPI_ISL_13983299,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36453/2022|EPI_ISL_13983301,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36453/2022|EPI_ISL_13203518,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Yaroslavl/32/2021|EPI_ISL_12219583,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-32/2021|EPI_ISL_9533492,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/167744/2021|EPI_ISL_9842656,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/167744/2021|EPI_ISL_12240117,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-29/2021|EPI_ISL_9533482,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Georgia/87/2022|EPI_ISL_12942420,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/G0182/2022|EPI_ISL_14648739,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/G0182/2022|EPI_ISL_14660252,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/919/2021|EPI_ISL_9627662,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/6649/2022|EPI_ISL_13704099,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/6649/2022|EPI_ISL_13983340,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/887/2021|EPI_ISL_9627659,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/887/2021|EPI_ISL_9401941,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/30885/2022|EPI_ISL_14653608,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/33225/2022|EPI_ISL_14660219,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36119/2022|EPI_ISL_13983300,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36696/2022|EPI_ISL_13983302,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/169301/2022|EPI_ISL_14381879,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36696/2022|EPI_ISL_13203517,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lithuania/36119/2022|EPI_ISL_13203519,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-08/2021|EPI_ISL_9401982,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-17/2021|EPI_ISL_9533454,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-28/2021|EPI_ISL_9533481,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Orenburg/45/2021|EPI_ISL_12219784,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/168131/2022|EPI_ISL_12240118,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Latvia/12-045953/2021|EPI_ISL_12219324,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Yaroslavl/24/2021|EPI_ISL_12219591,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bremen/2/2022|EPI_ISL_13017069,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hessen/8/2022|EPI_ISL_13017091,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1504947/2022|EPI_ISL_13837783,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Berlin/2/2021|EPI_ISL_9250445,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/13255/2021|EPI_ISL_9842666,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9579/2022|EPI_ISL_14333139,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/869/2021|EPI_ISL_12240104,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Tajikistan/2/2021|EPI_ISL_12240214,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hessen/8/2022|EPI_ISL_11787147,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bremen/2/2022|EPI_ISL_11787403,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Birobidjan/12/2022|EPI_ISL_14213006,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/897/2021|EPI_ISL_9627674,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/883/2021|EPI_ISL_9627657,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Tajikistan/2/2021|EPI_ISL_9627736,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Latvia/01-036169/2022|EPI_ISL_12219315,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moscow/53/2021|EPI_ISL_12219305,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Berlin/2/2021|EPI_ISL_12219578,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Orenburg/44/2021|EPI_ISL_12219577,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Vladimir/40/2021|EPI_ISL_12219569,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moscow/38/2021|EPI_ISL_12219567,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moscow/43/2021|EPI_ISL_12219549,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Yaroslavl/6/2021|EPI_ISL_12219603,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Vladimir/9/2021|EPI_ISL_12219595,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Yaroslavl/19/2021|EPI_ISL_12219593,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Vladivostok/2/2021|EPI_ISL_12219597,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/8322/2021|EPI_ISL_12219460,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/883/2021|EPI_ISL_9401940,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/41/2022|EPI_ISL_13957781,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Albania/8322/2021|EPI_ISL_12942229,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Berlin/2/2021|EPI_ISL_12942268,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/8965/2022|EPI_ISL_12943174,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/19583/2021|EPI_ISL_12943139,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/6662/2022|EPI_ISL_13704098,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/7273/2022|EPI_ISL_13704101,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/7267/2022|EPI_ISL_13704100,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9905/2022|EPI_ISL_13704415,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9905/2022|EPI_ISL_14497929,545,324,361,R/K+GLF,found_R/K+GLF_at=324|SP=auto:none,OK
A/Moldova/7273/2022|EPI_ISL_13983321,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/6662/2022|EPI_ISL_13983341,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/7267/2022|EPI_ISL_13983339,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Estonia/168139/2022|EPI_ISL_12240119,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
